((51, 28), -2.621289659638399e-30)
((51, 36), 0.0)
((51, 12), 0.0)
((51, 44), 0.0)
((51, 61), 0.0)
((51, 21), -1.1536092274536807e-14)
((51, 77), 1.583866529704252e-21)
((51, 29), 0.0)
((51, 85), -1.1245098730943762e-15)
((51, 22), 0.0)
((51, 30), -1.2236263550950558e-14)
((51, 70), 1.5780945899481454e-21)
((51, 38), 7.212609888018666e-14)
((51, 78), 0.0)
((51, 39), 0.0)
((51, 23), -1.7260668876106215e-13)
((51, 87), 0.0)
((83, 77), 0.0)
((83, 23), 0.0)
((67, 16), 0.0)
((67, 48), 0.0)
((67, 0), 0.0)
((67, 24), 0.0)
((67, 57), 0.0)
((67, 17), 0.0)
((67, 90), 0.0)
((67, 58), 0.0)
((67, 2), 0.0)
((67, 59), 0.0)
((67, 3), 0.0)
((67, 44), 0.0)
((67, 68), 0.0)
((67, 21), 0.0)
((67, 77), 0.0)
((67, 22), 0.0)
((67, 54), 0.0)
((67, 94), 0.0)
((67, 47), 0.0)
((67, 23), 0.0)
((67, 7), 0.0)
((3, 16), 0.0)
((3, 80), 0.0)
((3, 0), 0.0)
((3, 64), 0.0)
((3, 40), 0.0)
((3, 73), 0.0)
((3, 1), 0.0)
((3, 89), 0.0)
((3, 17), 0.0)
((3, 50), 0.0)
((3, 74), 0.0)
((3, 58), 0.0)
((3, 2), 0.0)
((3, 59), 0.0)
((3, 27), 0.0)
((3, 67), 0.0)
((3, 3), 0.0)
((3, 84), 0.0)
((3, 4), 0.0)
((3, 28), 0.0)
((3, 44), 0.0)
((3, 21), 0.0)
((3, 77), 0.0)
((3, 29), 0.0)
((3, 22), 0.0)
((3, 30), 0.0)
((3, 6), 0.0)
((3, 78), 0.0)
((3, 39), 0.0)
((3, 47), 0.0)
((3, 79), 0.0)
((3, 23), 0.0)
((123, 16), 0.0)
((123, 8), 0.0)
((123, 89), 0.0)
((123, 82), 0.0)
((123, 10), 0.0)
((123, 91), 0.0)
((123, 77), 0.0)
((123, 85), 0.0)
((123, 47), 0.0)
((91, 69), 0.0)
((43, 16), 0.0)
((43, 48), 0.0)
((43, 64), 0.0)
((43, 8), 0.0)
((43, 73), 0.0)
((43, 57), 0.0)
((43, 1), 0.0)
((43, 17), 0.0)
((43, 82), 0.0)
((43, 50), 0.0)
((43, 18), 0.0)
((43, 58), 0.0)
((43, 10), 0.0)
((43, 2), 0.0)
((43, 19), 0.0)
((43, 83), 0.0)
((43, 4), 0.0)
((43, 28), 0.0)
((43, 36), 0.0)
((43, 12), 0.0)
((43, 60), 0.0)
((43, 44), 0.0)
((43, 68), 0.0)
((43, 21), 0.0)
((43, 53), 0.0)
((43, 29), 0.0)
((43, 45), 0.0)
((43, 69), 0.0)
((43, 22), 0.0)
((43, 46), 0.0)
((43, 30), 0.0)
((43, 62), 0.0)
((43, 70), 0.0)
((43, 47), 0.0)
((43, 23), 0.0)
((43, 7), 0.0)
((99, 16), 0.0)
((99, 48), 0.0)
((99, 24), 0.0)
((99, 40), 0.0)
((99, 8), 0.0)
((99, 41), 0.0)
((99, 89), 0.0)
((99, 17), 0.0)
((99, 82), 0.0)
((99, 50), 0.0)
((99, 58), 0.0)
((99, 10), 0.0)
((99, 59), 0.0)
((99, 83), 0.0)
((99, 67), 0.0)
((99, 3), 0.0)
((99, 91), 0.0)
((99, 76), 0.0)
((99, 28), 0.0)
((99, 12), 0.0)
((99, 68), 0.0)
((99, 21), 0.0)
((99, 77), 0.0)
((99, 29), 0.0)
((99, 85), 0.0)
((99, 5), 0.0)
((99, 22), 0.0)
((99, 46), 0.0)
((99, 30), 0.0)
((99, 62), 0.0)
((99, 38), 0.0)
((99, 78), 0.0)
((99, 39), 0.0)
((99, 79), 0.0)
((99, 23), 0.0)
((84, 64), 0.0)
((84, 57), 0.0)
((84, 27), 0.0)
((84, 28), 0.0)
((84, 69), 0.0)
((84, 22), 0.0)
((84, 70), 0.0)
((84, 23), 0.0)
((100, 76), 0.0)
((52, 96), 0.0)
((52, 16), 0.0)
((52, 104), 0.0)
((52, 0), 0.0028451150420454006)
((52, 64), -2.733643557438409e-20)
((52, 40), 0.0)
((52, 8), 2.009125734788996e-11)
((52, 41), 7.293088981138477e-13)
((52, 65), 0.0)
((52, 57), 0.0)
((52, 33), 0.0)
((52, 17), 0.0)
((52, 82), 0.0)
((52, 74), 0.003158988029030762)
((52, 90), 0.0031931131864283875)
((52, 18), 0.0)
((52, 10), 0.0)
((52, 2), -2.1385421984466968e-05)
((52, 19), 0.0)
((52, 99), 0.0)
((52, 52), 0.059169882427192316)
((52, 28), -2.2093679390110892e-20)
((52, 36), 0.0)
((52, 12), 0.0)
((52, 61), 0.0)
((52, 77), -7.640648281557296e-13)
((52, 53), 0.0)
((52, 29), 0.0)
((52, 85), -5.633735298880491e-06)
((52, 22), 0.0)
((52, 30), -0.00032717325469771436)
((52, 14), 0.0)
((52, 70), -3.5221878842860123e-12)
((52, 38), 0.001236120403806263)
((52, 86), 0.0)
((52, 78), 0.0)
((52, 39), 0.0)
((52, 15), 0.0)
((52, 55), 0.0)
((52, 87), 0.0)
((76, 48), 0.0)
((76, 50), 0.0)
((76, 46), 0.0)
((4, 0), 0.0)
((4, 24), 0.0)
((4, 64), 0.0)
((4, 40), 0.0)
((4, 73), 0.0)
((4, 1), 0.0)
((4, 74), 0.0)
((4, 2), 0.0)
((4, 59), 0.0)
((4, 4), 0.0)
((4, 28), 0.0)
((4, 77), 0.0)
((4, 29), 0.0)
((4, 22), 0.0)
((4, 46), 0.0)
((4, 30), 0.0)
((4, 39), 0.0)
((4, 47), 0.0)
((28, 32), 0.0)
((28, 24), 0.0)
((28, 64), -2.2660124903401196e-20)
((28, 40), 0.0)
((28, 8), 1.735646255143284e-13)
((28, 41), -9.505966855568426e-13)
((28, 25), 0.0)
((28, 65), 0.0)
((28, 57), 0.0)
((28, 49), 0.0)
((28, 82), 0.0)
((28, 50), -1.9071740620241195e-06)
((28, 42), 0.0)
((28, 90), 0.00046726207629257596)
((28, 58), 0.0)
((28, 10), 0.0)
((28, 2), 0.07016221170299808)
((28, 59), -4.926054223104582e-15)
((28, 27), 0.0)
((28, 67), 0.0)
((28, 3), 0.0)
((28, 43), 0.0)
((28, 99), 0.0)
((28, 4), 1.1201551851543936e-09)
((28, 28), -1.8081641547464312e-20)
((28, 36), 0.0)
((28, 20), 0.0)
((28, 12), 0.0)
((28, 68), 0.0)
((28, 13), 0.0)
((28, 21), -5.020166677787765e-06)
((28, 29), 0.0)
((28, 37), 0.0)
((28, 69), 0.0)
((28, 22), 0.0)
((28, 54), 0.0)
((28, 46), 4.140336041112981e-12)
((28, 30), -1.691310579385319e-05)
((28, 102), 0.0)
((28, 6), 0.0)
((28, 70), 9.584629173871268e-15)
((28, 38), 5.093760167232744e-05)
((28, 94), 0.0)
((28, 39), 0.0)
((28, 79), 0.0)
((28, 23), -0.00018439359414435105)
((28, 7), -3.120244103413383e-06)
((116, 16), 0.0)
((116, 0), 0.0)
((116, 90), 0.0)
((116, 44), 0.0)
((116, 77), 0.0)
((116, 54), 0.0)
((36, 16), 0.0)
((36, 48), 0.0)
((36, 32), 0.0)
((36, 0), 0.0)
((36, 24), 0.0)
((36, 40), 0.0)
((36, 8), 0.0)
((36, 73), 0.0)
((36, 57), 0.0)
((36, 33), 0.0)
((36, 1), 0.0)
((36, 89), 0.0)
((36, 17), 0.0)
((36, 9), 0.0)
((36, 34), 0.0)
((36, 82), 0.0)
((36, 66), 0.0)
((36, 50), 0.0)
((36, 42), 0.0)
((36, 106), 0.0)
((36, 90), 0.0)
((36, 58), 0.0)
((36, 10), 0.0)
((36, 2), 0.0)
((36, 35), 0.0)
((36, 67), 0.0)
((36, 3), 0.0)
((36, 91), 0.0)
((36, 43), 0.0)
((36, 36), 0.0)
((36, 20), 0.0)
((36, 44), 0.0)
((36, 68), 0.0)
((36, 13), 0.0)
((36, 61), 0.0)
((36, 101), 0.0)
((36, 77), 0.0)
((36, 37), 0.0)
((36, 85), 0.0)
((36, 5), 0.0)
((36, 22), 0.0)
((36, 54), 0.0)
((36, 46), 0.0)
((36, 62), 0.0)
((36, 102), 0.0)
((36, 70), 0.0)
((36, 38), 0.0)
((36, 94), 0.0)
((36, 39), 0.0)
((36, 47), 0.0)
((36, 55), 0.0)
((36, 95), 0.0)
((36, 23), 0.0)
((36, 7), 0.0)
((36, 87), 0.0)
((92, 69), 0.0)
((140, 24), 0.0)
((140, 82), 0.0)
((140, 106), 0.0)
((140, 90), 0.18630689763289993)
((140, 58), 0.0)
((140, 10), 0.0)
((140, 13), 0.0)
((140, 94), 0.0)
((140, 23), -0.00020690150697102137)
((124, 64), 0.0)
((124, 8), 0.0)
((124, 65), 0.0)
((124, 1), 0.0)
((124, 89), 0.0)
((124, 49), 0.0)
((124, 50), 0.0)
((124, 58), 0.0)
((124, 3), 0.0)
((124, 99), 0.0)
((124, 28), 0.0)
((124, 21), 0.0)
((124, 77), 0.0)
((124, 22), 0.0)
((124, 94), 0.0)
((124, 47), 0.0)
((124, 79), 0.0)
((124, 23), 0.0)
((124, 7), 0.0)
((132, 48), 0.0)
((132, 64), 0.0)
((132, 40), 0.0)
((132, 72), 0.0)
((132, 8), 0.0)
((132, 89), 0.0)
((132, 66), 0.0)
((132, 50), 0.0)
((132, 26), 0.0)
((132, 27), 0.0)
((132, 83), 0.0)
((132, 67), 0.0)
((132, 91), 0.0)
((132, 101), 0.0)
((132, 77), 0.0)
((132, 46), 0.0)
((132, 62), 0.0)
((132, 38), 0.0)
((132, 39), 0.0)
((132, 79), 0.0)
((20, 96), 0.0)
((20, 16), 0.0)
((20, 48), 0.0)
((20, 32), 0.0)
((20, 0), 1.3185521466323913e-12)
((20, 40), 0.0)
((20, 8), -3.732077595668683e-20)
((20, 73), 1.1606718298891784e-14)
((20, 57), 0.0)
((20, 1), 0.0)
((20, 17), 0.0)
((20, 9), 0.0)
((20, 82), 0.0)
((20, 66), -3.784254832726715e-14)
((20, 50), -2.268522654755299e-14)
((20, 42), 0.0)
((20, 18), 0.0)
((20, 26), 0.0)
((20, 10), 0.0)
((20, 2), 6.8668262379599334e-15)
((20, 19), 0.0)
((20, 11), 0.0)
((20, 75), 0.0)
((20, 83), 7.750289577133128e-17)
((20, 67), 0.0)
((20, 3), 0.0)
((20, 91), 0.0)
((20, 43), 0.0)
((20, 4), 2.88164694103758e-17)
((20, 76), 0.0)
((20, 28), 1.718599577289777e-30)
((20, 60), 0.0)
((20, 44), 0.0)
((20, 68), 0.0)
((20, 29), 0.0)
((20, 69), 0.0)
((20, 85), 1.8619107589032003e-15)
((20, 54), 0.0)
((20, 46), 1.2360454307686107e-19)
((20, 30), 1.0495340402255167e-13)
((20, 102), 0.0)
((20, 70), 2.7864750752202984e-21)
((20, 38), 4.911552665655941e-13)
((20, 39), 0.0)
((20, 47), -1.274858734968681e-12)
((20, 55), 0.0)
((20, 63), 0.0)
((20, 7), -3.752592147364566e-14)
((12, 16), 0.0)
((12, 48), 0.0)
((12, 64), -5.38571626376364e-21)
((12, 40), 0.0)
((12, 72), 0.0)
((12, 8), 1.9627545712128923e-11)
((12, 73), -1.1639807879733272e-05)
((12, 9), 0.0)
((12, 49), 0.0)
((12, 42), 0.0)
((12, 10), 0.0)
((12, 51), 0.0)
((12, 91), 0.0)
((12, 44), 0.0)
((12, 13), 0.0)
((12, 61), 0.0)
((12, 77), -5.963084374246143e-13)
((12, 29), 0.0)
((12, 22), 0.0)
((12, 46), -5.34504344787874e-10)
((12, 38), -8.283036761749731e-05)
((12, 78), 0.0)
((12, 39), 0.0)
((12, 23), 0.0003328513093493226)
((60, 16), 0.0)
((60, 64), 0.0)
((60, 40), 0.0)
((60, 72), 0.0)
((60, 8), 0.0)
((60, 41), 0.0)
((60, 73), 0.0)
((60, 17), 0.0)
((60, 9), 0.0)
((60, 49), 0.0)
((60, 82), 0.0)
((60, 10), 0.0)
((60, 2), 0.0)
((60, 83), 0.0)
((60, 67), 0.0)
((60, 12), 0.0)
((60, 13), 0.0)
((60, 61), 0.0)
((60, 45), 0.0)
((60, 85), 0.0)
((60, 22), 0.0)
((60, 54), 0.0)
((60, 46), 0.0)
((60, 30), 0.0)
((60, 38), 0.0)
((60, 39), 0.0)
((60, 71), 0.0)
((60, 79), 0.0)
((60, 7), 0.0)
((44, 16), 0.0)
((44, 0), 0.0)
((44, 24), 0.0)
((44, 64), 0.0)
((44, 8), 0.0)
((44, 81), 0.0)
((44, 65), 0.0)
((44, 73), 0.0)
((44, 57), 0.0)
((44, 17), 0.0)
((44, 82), 0.0)
((44, 50), 0.0)
((44, 58), 0.0)
((44, 2), 0.0)
((44, 19), 0.0)
((44, 59), 0.0)
((44, 27), 0.0)
((44, 99), 0.0)
((44, 52), 0.0)
((44, 4), 0.0)
((44, 28), 0.0)
((44, 92), 0.0)
((44, 60), 0.0)
((44, 29), 0.0)
((44, 45), 0.0)
((44, 69), 0.0)
((44, 22), 0.0)
((44, 54), 0.0)
((44, 30), 0.0)
((44, 14), 0.0)
((44, 70), 0.0)
((44, 94), 0.0)
((44, 23), 0.0)
((44, 7), 0.0)
((44, 87), 0.0)
((108, 24), 0.0)
((108, 40), 0.0)
((108, 74), 0.0)
((108, 76), 0.0)
((108, 5), 0.0)
((108, 22), 0.0)
((108, 38), 0.0)
((108, 39), 0.0)
((108, 23), 0.0)
((68, 48), 0.0)
((68, 0), 0.0)
((68, 8), 0.0)
((68, 82), 0.0)
((68, 50), 0.0)
((68, 58), 0.0)
((68, 2), 0.0)
((68, 3), 0.0)
((68, 44), 0.0)
((68, 77), 0.0)
((68, 54), 0.0)
((68, 38), 0.0)
((68, 39), 0.0)
((68, 47), 0.0)
((68, 23), 0.0)
((13, 16), 0.0)
((13, 72), 0.0)
((13, 8), 0.0)
((13, 65), 0.0)
((13, 57), 0.0)
((13, 17), 0.0)
((13, 67), 0.0)
((13, 44), 0.0)
((13, 61), 0.0)
((13, 77), 0.0)
((13, 29), 0.0)
((13, 69), 0.0)
((13, 70), 0.0)
((13, 7), 0.0)
((13, 87), 0.0)
((61, 7), 0.0)
((101, 16), 0.0)
((101, 73), 0.0)
((101, 17), 0.0)
((101, 77), 0.0)
((101, 22), 0.0)
((21, 16), 0.0)
((21, 64), 0.0)
((21, 72), 0.0)
((21, 73), 0.0)
((21, 17), 0.0)
((21, 18), 0.0)
((21, 26), 0.0)
((21, 19), 0.0)
((21, 27), 0.0)
((21, 91), 0.0)
((21, 28), 0.0)
((21, 60), 0.0)
((21, 77), 0.0)
((21, 30), 0.0)
((21, 78), 0.0)
((77, 50), 0.0)
((77, 46), 0.0)
((53, 96), 0.0)
((53, 16), 0.0)
((53, 104), 0.0)
((53, 0), 0.0)
((53, 64), 0.0)
((53, 40), 0.0)
((53, 105), 0.0)
((53, 73), 0.0)
((53, 57), 0.0)
((53, 17), 0.0)
((53, 82), 0.0)
((53, 74), 0.0)
((53, 18), 0.0)
((53, 58), 0.0)
((53, 10), 0.0)
((53, 2), 0.0)
((53, 19), 0.0)
((53, 67), 0.0)
((53, 91), 0.0)
((53, 99), 0.0)
((53, 52), 0.0)
((53, 4), 0.0)
((53, 28), 0.0)
((53, 36), 0.0)
((53, 12), 0.0)
((53, 44), 0.0)
((53, 61), 0.0)
((53, 77), 0.0)
((53, 53), 0.0)
((53, 85), 0.0)
((53, 5), 0.0)
((53, 54), 0.0)
((53, 30), 0.0)
((53, 70), 0.0)
((53, 86), 0.0)
((53, 78), 0.0)
((53, 39), 0.0)
((53, 55), 0.0)
((53, 23), 0.0)
((53, 87), 0.0)
((29, 96), 0.0)
((29, 48), 0.0)
((29, 40), 0.0)
((29, 8), 0.0)
((29, 41), 0.0)
((29, 25), 0.0)
((29, 57), 0.0)
((29, 49), 0.0)
((29, 82), 0.0)
((29, 50), 0.0)
((29, 42), 0.0)
((29, 90), 0.0)
((29, 10), 0.0)
((29, 3), 0.0)
((29, 43), 0.0)
((29, 99), 0.0)
((29, 100), 0.0)
((29, 76), 0.0)
((29, 28), 0.0)
((29, 36), 0.0)
((29, 20), 0.0)
((29, 12), 0.0)
((29, 13), 0.0)
((29, 21), 0.0)
((29, 29), 0.0)
((29, 69), 0.0)
((29, 85), 0.0)
((29, 22), 0.0)
((29, 46), 0.0)
((29, 30), 0.0)
((29, 70), 0.0)
((29, 39), 0.0)
((29, 55), 0.0)
((29, 79), 0.0)
((29, 23), 0.0)
((29, 87), 0.0)
((125, 8), 0.0)
((125, 82), 0.0)
((125, 7), 0.0)
((117, 0), 0.0)
((117, 90), 0.0)
((117, 3), 0.0)
((117, 20), 0.0)
((117, 21), 0.0)
((117, 54), 0.0)
((93, 16), 0.0)
((93, 24), 0.0)
((93, 8), 0.0)
((93, 73), 0.0)
((93, 1), 0.0)
((93, 17), 0.0)
((93, 82), 0.0)
((93, 90), 0.0)
((93, 2), 0.0)
((93, 44), 0.0)
((93, 68), 0.0)
((93, 101), 0.0)
((93, 21), 0.0)
((93, 77), 0.0)
((93, 85), 0.0)
((93, 5), 0.0)
((93, 54), 0.0)
((93, 46), 0.0)
((93, 38), 0.0)
((93, 94), 0.0)
((93, 39), 0.0)
((93, 7), 0.0)
((93, 103), 0.0)
((37, 32), 0.0)
((37, 24), 0.0)
((37, 40), 0.0)
((37, 8), 0.0)
((37, 33), 0.0)
((37, 1), 0.0)
((37, 34), 0.0)
((37, 90), 0.0)
((37, 58), 0.0)
((37, 2), 0.0)
((37, 35), 0.0)
((37, 43), 0.0)
((37, 36), 0.0)
((37, 20), 0.0)
((37, 68), 0.0)
((37, 101), 0.0)
((37, 37), 0.0)
((37, 22), 0.0)
((37, 54), 0.0)
((37, 102), 0.0)
((37, 38), 0.0)
((37, 94), 0.0)
((37, 39), 0.0)
((37, 23), 0.0)
((37, 103), 0.0)
((133, 16), 0.0)
((133, 105), 0.0)
((133, 73), 0.0)
((133, 18), 0.0)
((133, 59), 0.0)
((133, 91), 0.0)
((133, 44), 0.0)
((133, 70), 0.0)
((133, 94), 0.0)
((133, 87), 0.0)
((45, 16), 0.0)
((45, 48), 0.0)
((45, 64), 0.0)
((45, 65), 0.0)
((45, 17), 0.0)
((45, 50), 0.0)
((45, 26), 0.0)
((45, 10), 0.0)
((45, 19), 0.0)
((45, 27), 0.0)
((45, 83), 0.0)
((45, 28), 0.0)
((45, 45), 0.0)
((45, 14), 0.0)
((45, 62), 0.0)
((45, 47), 0.0)
((141, 90), 0.0)
((141, 21), 0.0)
((141, 94), 0.0)
((69, 32), 0.0)
((69, 0), 0.0)
((69, 8), 0.0)
((69, 73), 0.0)
((69, 57), 0.0)
((69, 1), 0.0)
((69, 89), 0.0)
((69, 66), 0.0)
((69, 50), 0.0)
((69, 90), 0.0)
((69, 58), 0.0)
((69, 67), 0.0)
((69, 3), 0.0)
((69, 91), 0.0)
((69, 20), 0.0)
((69, 68), 0.0)
((69, 61), 0.0)
((69, 101), 0.0)
((69, 77), 0.0)
((69, 85), 0.0)
((69, 22), 0.0)
((69, 46), 0.0)
((69, 6), 0.0)
((69, 38), 0.0)
((69, 94), 0.0)
((69, 39), 0.0)
((69, 55), 0.0)
((69, 23), 0.0)
((69, 7), 0.0)
((69, 87), 0.0)
((85, 16), 0.0)
((85, 48), 0.0)
((85, 64), 0.0)
((85, 8), 0.0)
((85, 81), 0.0)
((85, 57), 0.0)
((85, 1), 0.0)
((85, 18), 0.0)
((85, 26), 0.0)
((85, 10), 0.0)
((85, 4), 0.0)
((85, 36), 0.0)
((85, 44), 0.0)
((85, 29), 0.0)
((85, 46), 0.0)
((85, 62), 0.0)
((85, 47), 0.0)
((85, 7), 0.0)
((109, 16), 0.0)
((109, 80), 0.0)
((109, 48), 0.0)
((109, 64), 0.0)
((109, 40), 0.0)
((109, 17), 0.0)
((109, 66), 0.0)
((109, 50), 0.0)
((109, 74), 0.0)
((109, 27), 0.0)
((109, 67), 0.0)
((109, 84), 0.0)
((109, 28), 0.0)
((109, 44), 0.0)
((109, 29), 0.0)
((109, 46), 0.0)
((109, 30), 0.0)
((109, 78), 0.0)
((109, 39), 0.0)
((109, 47), 0.0)
((109, 79), 0.0)
((109, 31), 0.0)
((5, 0), 0.0)
((5, 58), 0.0)
((5, 26), 0.0)
((5, 4), 0.0)
((5, 28), 0.0)
((5, 21), 0.0)
((5, 29), 0.0)
((5, 22), 0.0)
((5, 23), 0.0)
((134, 18), 0.0)
((134, 44), 0.0)
((134, 77), 0.0)
((134, 29), 0.0)
((134, 30), 0.0)
((22, 16), 0.0)
((22, 48), 0.0)
((22, 0), 5.996835090196079e-05)
((22, 64), 2.5256155148350786e-21)
((22, 72), 0.0)
((22, 8), 1.1886896729310892e-11)
((22, 73), -3.839104500014817e-06)
((22, 57), 0.0)
((22, 89), 1.8049226601334067e-07)
((22, 9), 0.0)
((22, 98), 0.0)
((22, 50), 5.876016627388847e-06)
((22, 18), 0.0)
((22, 26), 0.0)
((22, 10), 0.0)
((22, 2), 6.888816120875774e-07)
((22, 19), 0.0)
((22, 27), 0.0)
((22, 3), 0.0)
((22, 91), 0.0)
((22, 28), 1.9458873651471553e-21)
((22, 60), 0.0)
((22, 44), 0.0)
((22, 77), 7.444222480218984e-14)
((22, 54), 0.0)
((22, 46), 2.5761952681022153e-11)
((22, 30), 0.7244867995989415)
((22, 6), 0.0)
((22, 78), 0.0)
((22, 7), 6.965263455657733e-06)
((22, 87), 0.0)
((54, 16), 0.0)
((54, 24), 0.0)
((54, 40), 0.0)
((54, 8), 0.0)
((54, 82), 0.0)
((54, 90), 0.0)
((54, 18), 0.0)
((54, 59), 0.0)
((54, 67), 0.0)
((54, 52), 0.0)
((54, 4), 0.0)
((54, 28), 0.0)
((54, 61), 0.0)
((54, 21), 0.0)
((54, 53), 0.0)
((54, 29), 0.0)
((54, 85), 0.0)
((54, 22), 0.0)
((54, 30), 0.0)
((54, 38), 0.0)
((54, 78), 0.0)
((54, 39), 0.0)
((54, 23), 0.0)
((46, 48), 0.0)
((46, 40), 0.0)
((46, 51), 0.0)
((46, 46), 0.0)
((46, 38), 0.0)
((46, 39), 0.0)
((46, 79), 0.0)
((142, 58), 0.0)
((142, 23), 0.0)
((30, 96), 0.0)
((30, 48), 0.0)
((30, 24), 0.0)
((30, 64), 0.0)
((30, 8), 0.0)
((30, 25), 0.0)
((30, 57), 0.0)
((30, 49), 0.0)
((30, 82), 0.0)
((30, 50), 0.0)
((30, 42), 0.0)
((30, 90), 0.0)
((30, 58), 0.0)
((30, 10), 0.0)
((30, 2), 0.0)
((30, 59), 0.0)
((30, 27), 0.0)
((30, 3), 0.0)
((30, 43), 0.0)
((30, 4), 0.0)
((30, 76), 0.0)
((30, 28), 0.0)
((30, 36), 0.0)
((30, 12), 0.0)
((30, 68), 0.0)
((30, 21), 0.0)
((30, 37), 0.0)
((30, 69), 0.0)
((30, 85), 0.0)
((30, 22), 0.0)
((30, 54), 0.0)
((30, 30), 0.0)
((30, 62), 0.0)
((30, 70), 0.0)
((30, 94), 0.0)
((30, 23), 0.0)
((30, 87), 0.0)
((14, 16), 0.0)
((14, 40), 0.0)
((14, 72), 0.0)
((14, 8), 0.0)
((14, 65), 0.0)
((14, 9), 0.0)
((14, 44), 0.0)
((14, 39), 0.0)
((14, 7), 0.0)
((14, 87), 0.0)
((62, 8), 0.0)
((62, 9), 0.0)
((62, 82), 0.0)
((62, 7), 0.0)
((110, 96), 0.0)
((110, 64), 0.0)
((110, 8), 0.0)
((110, 65), 0.0)
((110, 73), 0.0)
((110, 57), 0.0)
((110, 33), 0.0)
((110, 1), 0.0)
((110, 82), 0.0)
((110, 58), 0.0)
((110, 10), 0.0)
((110, 59), 0.0)
((110, 11), 0.0)
((110, 3), 0.0)
((110, 99), 0.0)
((110, 4), 0.0)
((110, 28), 0.0)
((110, 92), 0.0)
((110, 12), 0.0)
((110, 21), 0.0)
((110, 77), 0.0)
((110, 29), 0.0)
((110, 93), 0.0)
((110, 69), 0.0)
((110, 22), 0.0)
((110, 54), 0.0)
((110, 70), 0.0)
((110, 94), 0.0)
((110, 55), 0.0)
((110, 7), 0.0)
((110, 87), 0.0)
((102, 96), 0.0)
((102, 40), 0.0)
((102, 17), 0.0)
((102, 67), 0.0)
((102, 61), 0.0)
((102, 77), 0.0)
((102, 29), 0.0)
((102, 70), 0.0)
((102, 39), 0.0)
((126, 24), 0.0)
((126, 58), 0.0)
((118, 16), 0.0)
((118, 0), 0.0)
((118, 58), 0.0)
((118, 20), 0.0)
((118, 21), 0.0)
((118, 23), 0.0)
((6, 48), 0.0)
((6, 64), 0.0)
((6, 8), 0.0)
((6, 57), 0.0)
((6, 33), 0.0)
((6, 9), 0.0)
((6, 49), 0.0)
((6, 50), 0.0)
((6, 59), 0.0)
((6, 11), 0.0)
((6, 35), 0.0)
((6, 36), 0.0)
((6, 20), 0.0)
((6, 21), 0.0)
((6, 29), 0.0)
((6, 93), 0.0)
((6, 69), 0.0)
((6, 22), 0.0)
((6, 46), 0.0)
((6, 62), 0.0)
((6, 70), 0.0)
((6, 38), 0.0)
((6, 78), 0.0)
((6, 47), 0.0)
((6, 79), 0.0)
((6, 23), 0.0)
((6, 7), 0.0)
((70, 48), 0.0)
((70, 8), 0.0)
((70, 57), 0.0)
((70, 89), 0.0)
((70, 60), 0.0)
((70, 77), 0.0)
((70, 38), 0.0)
((70, 39), 0.0)
((70, 63), 0.0)
((38, 48), 0.0)
((38, 32), 0.0)
((38, 24), 0.0)
((38, 40), 0.0)
((38, 8), 0.0)
((38, 41), 0.0)
((38, 57), 0.0)
((38, 49), 0.0)
((38, 82), 0.0)
((38, 50), 0.0)
((38, 42), 0.0)
((38, 90), 0.0)
((38, 58), 0.0)
((38, 10), 0.0)
((38, 2), 0.0)
((38, 3), 0.0)
((38, 43), 0.0)
((38, 100), 0.0)
((38, 4), 0.0)
((38, 76), 0.0)
((38, 28), 0.0)
((38, 36), 0.0)
((38, 68), 0.0)
((38, 21), 0.0)
((38, 29), 0.0)
((38, 37), 0.0)
((38, 69), 0.0)
((38, 85), 0.0)
((38, 22), 0.0)
((38, 54), 0.0)
((38, 46), 0.0)
((38, 30), 0.0)
((38, 62), 0.0)
((38, 6), 0.0)
((38, 70), 0.0)
((38, 38), 0.0)
((38, 94), 0.0)
((38, 39), 0.0)
((38, 55), 0.0)
((38, 79), 0.0)
((38, 23), 0.0)
((86, 1), 0.0)
((86, 26), 0.0)
((86, 29), 0.0)
((78, 48), 0.0)
((78, 50), 0.0)
((78, 46), 0.0)
((94, 16), 0.0)
((94, 26), 0.0)
((94, 77), 0.0)
((94, 29), 0.0)
((94, 78), 0.0)
((39, 48), 0.0)
((39, 64), 0.0)
((39, 40), 0.0)
((39, 65), 0.0)
((39, 57), 0.0)
((39, 82), 0.0)
((39, 90), 0.0)
((39, 3), 0.0)
((39, 99), 0.0)
((39, 29), 0.0)
((39, 22), 0.0)
((39, 30), 0.0)
((39, 38), 0.0)
((39, 39), 0.0)
((39, 79), 0.0)
((39, 23), 0.0)
((39, 87), 0.0)
((119, 65), 0.0)
((119, 82), 0.0)
((119, 90), 0.0)
((119, 29), 0.0)
((119, 79), 0.0)
((119, 23), 0.0)
((15, 8), 0.0)
((15, 65), 0.0)
((15, 29), 0.0)
((15, 47), 0.0)
((47, 48), 0.0)
((47, 47), 0.0)
((71, 96), 0.0)
((71, 16), 0.0)
((71, 24), 0.0)
((71, 64), 0.0)
((71, 40), 0.0)
((71, 72), 0.0)
((71, 41), 0.0)
((71, 73), 0.0)
((71, 57), 0.0)
((71, 17), 0.0)
((71, 42), 0.0)
((71, 58), 0.0)
((71, 28), 0.0)
((71, 44), 0.0)
((71, 61), 0.0)
((71, 21), 0.0)
((71, 77), 0.0)
((71, 29), 0.0)
((71, 69), 0.0)
